id,text,encodedText,percentage,status,grantReference,grantCategory
F6DEB3C9-18A0-4A06-87C5-8C347DF98C60,Environmental Geography,Environmental+Geography,0,Closed,ES/S01165X/1,Fellowship
D6F08770-CB96-423D-89E7-3F64DE17997E,Innovation,Innovation,0,Closed,ES/S011668/1,Fellowship
E1AC33C6-9927-41AC-B23B-2EED8F593588,Experimental Psychology,Experimental+Psychology,0,Closed,ES/S011676/1,Fellowship
56C9394E-9F52-4433-9619-6A14493473A8,Social Psychology,Social+Psychology,0,Closed,ES/S011676/1,Fellowship
DA22549B-026D-41FC-9204-F0CC6913B24D,Health Psychology,Health+Psychology,0,Closed,ES/S011684/1,Fellowship
16595C3C-600D-4AD2-B394-16E06F96495F,Med.Instrument.Device& Equip.,Med.Instrument.Device%26+Equip.,0,Closed,ES/S011684/1,Fellowship
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/S011684/1,Fellowship
56C9394E-9F52-4433-9619-6A14493473A8,Social Psychology,Social+Psychology,0,Closed,ES/S011684/1,Fellowship
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,Development+studies,0,Closed,ES/S011692/1,Fellowship
BA017EDD-C008-4338-ABE2-A7D9EEA68E82,Economic Development,Economic+Development,0,Closed,ES/S011692/1,Fellowship
A5240626-9660-4BCA-A8F1-528736D7026E,Environmental economics,Environmental+economics,0,Closed,ES/S011692/1,Fellowship
78369800-A95E-49BC-94E7-8659E5C2EFEF,Geography and Development,Geography+and+Development,0,Closed,ES/S011692/1,Fellowship
80B2D139-5178-4BB1-8333-64C582CE3EE4,Regional Development,Regional+Development,0,Closed,ES/S011692/1,Fellowship
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/S011706/1,Fellowship
3C193D18-12BD-4B15-8347-037BA623E0FF,Mental Health,Mental+Health,0,Closed,ES/S011714/1,Fellowship
B33D3534-9854-416D-9412-CB4F732D0410,"Pol.,International Rel.&Dev.",Pol.%2CInternational+Rel.%26Dev.,0,Closed,ES/S011722/1,Fellowship
E457FFDE-A4C1-4907-AE12-A394D95A3AE5,Cognitive Psychology,Cognitive+Psychology,0,Closed,ES/S011730/1,Fellowship
9A6079E0-357B-44DA-80F9-C5953586BD0C,Developmental psychology,Developmental+psychology,0,Closed,ES/S011730/1,Fellowship
E1AC33C6-9927-41AC-B23B-2EED8F593588,Experimental Psychology,Experimental+Psychology,0,Closed,ES/S011730/1,Fellowship
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/S011730/1,Fellowship
2ABF7A73-38A2-4394-B71D-0AAF27E24D79,Criminal Law & Criminology,Criminal+Law+%26+Criminology,0,Closed,ES/S011749/1,Fellowship
CB259E50-E91D-4DCD-A395-BF252E8692B8,Criminology,Criminology,0,Closed,ES/S011749/1,Fellowship
A7DBCDE7-FDA2-465A-8338-1DA4AD7B221D,Forensic Psychology,Forensic+Psychology,0,Closed,ES/S011749/1,Fellowship
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/S011757/1,Fellowship
8E63C4A9-31AC-4950-BF4C-643F945B707F,Asian & Middle Eastern Studies,Asian+%26+Middle+Eastern+Studies,0,Closed,ES/S011773/1,Fellowship
ABBA5192-0B16-4BC8-8B3F-3A48625872F0,Cultural Studies,Cultural+Studies,0,Closed,ES/S011773/1,Fellowship
8C451D81-4626-46D5-BE5B-7B684CED97EF,Cultural Studies & Pop Culture,Cultural+Studies+%26+Pop+Culture,0,Closed,ES/S011773/1,Fellowship
8CFBC166-7B26-4853-BEC7-A2087E737752,Middle East Studies,Middle+East+Studies,0,Closed,ES/S011773/1,Fellowship
33A50DE3-0023-4F8B-810C-F0B929F9218F,Womens and Gender Studies,Womens+and+Gender+Studies,0,Closed,ES/S011773/1,Fellowship
4CB391BE-87E7-4006-A2C5-43ED9DBA773C,Cultural and Anthrop Geography,Cultural+and+Anthrop+Geography,0,Closed,ES/S011781/1,Fellowship
1AB3F721-B2D1-4875-A568-E7F49B4465E9,Social Geography,Social+Geography,0,Closed,ES/S011781/1,Fellowship
19CA55B7-20B0-41C2-825B-06F2387EB8B9,Urban Geography,Urban+Geography,0,Closed,ES/S011781/1,Fellowship
CB259E50-E91D-4DCD-A395-BF252E8692B8,Criminology,Criminology,0,Closed,ES/S01179X/1,Fellowship
B5BE8F24-714F-40A1-A916-173CBD85A2E5,Human Rights,Human+Rights,0,Closed,ES/S01179X/1,Fellowship
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/S01179X/1,Fellowship
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/S01179X/1,Fellowship
33A50DE3-0023-4F8B-810C-F0B929F9218F,Womens and Gender Studies,Womens+and+Gender+Studies,0,Closed,ES/S01179X/1,Fellowship
E1AC33C6-9927-41AC-B23B-2EED8F593588,Experimental Psychology,Experimental+Psychology,0,Closed,ES/S011811/1,Fellowship
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/S011811/1,Fellowship
56C9394E-9F52-4433-9619-6A14493473A8,Social Psychology,Social+Psychology,0,Closed,ES/S011811/1,Fellowship
E99BA5DD-0B5B-41DF-9B99-594DE94BA768,Art History,Art+History,0,Closed,ES/S01182X/1,Fellowship
A41F90B5-A81F-42AC-908A-49DB7154F85A,Art Theory & Aesthetics,Art+Theory+%26+Aesthetics,0,Closed,ES/S01182X/1,Fellowship
ABBA5192-0B16-4BC8-8B3F-3A48625872F0,Cultural Studies,Cultural+Studies,0,Closed,ES/S01182X/1,Fellowship
56C9394E-9F52-4433-9619-6A14493473A8,Social Psychology,Social+Psychology,0,Closed,ES/S01182X/1,Fellowship
E420B429-253A-4597-91E9-199D86682755,Social Theory,Social+Theory,0,Closed,ES/S01182X/1,Fellowship
E457FFDE-A4C1-4907-AE12-A394D95A3AE5,Cognitive Psychology,Cognitive+Psychology,0,Closed,ES/S011838/1,Fellowship
4685997F-6C82-4108-9425-1593E206E9F2,Language Acquisition,Language+Acquisition,0,Closed,ES/S011838/1,Fellowship
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/S011838/1,Fellowship
754F2ED0-AD87-4B89-BE75-A37A5A5BF77D,European/EU Studies,European%2FEU+Studies,0,Closed,ES/S011846/1,Fellowship
D2CB8837-62DB-4A15-93B7-61B4D1701A78,Journalism,Journalism,0,Closed,ES/S011846/1,Fellowship
B76CA364-1EB7-4253-A14B-30AFDCC72E94,Media & Communication Studies,Media+%26+Communication+Studies,0,Closed,ES/S011846/1,Fellowship
24458E6F-3AC3-41F2-966D-9647A4AEE99D,Media Studies,Media+Studies,0,Closed,ES/S011846/1,Fellowship
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/S011846/1,Fellowship
F9D6F76D-4C6C-4E36-8E06-D471DED87098,Education Policy,Education+Policy,0,Closed,ES/S011854/1,Fellowship
E457FFDE-A4C1-4907-AE12-A394D95A3AE5,Cognitive Psychology,Cognitive+Psychology,0,Closed,ES/S011870/1,Fellowship
9A6079E0-357B-44DA-80F9-C5953586BD0C,Developmental psychology,Developmental+psychology,0,Closed,ES/S011870/1,Fellowship
548B6279-0479-4E80-BC7C-3E5308CF61BF,Psychology of Education,Psychology+of+Education,0,Closed,ES/S011870/1,Fellowship
E457FFDE-A4C1-4907-AE12-A394D95A3AE5,Cognitive Psychology,Cognitive+Psychology,0,Closed,ES/S011897/1,Fellowship
9BE2E53E-4358-4EDC-9E31-723C873EE26A,Labour economics,Labour+economics,0,Closed,ES/S011900/1,Fellowship
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,Economics,0,Closed,ES/S011919/1,Fellowship
9BE2E53E-4358-4EDC-9E31-723C873EE26A,Labour economics,Labour+economics,0,Closed,ES/S011919/1,Fellowship
E398036B-8D9A-43E0-BBBA-AF0932365C69,Public economics,Public+economics,0,Closed,ES/S011919/1,Fellowship
5020ECC8-E0E8-434D-BDD5-663A9C04EFA2,Conservation Ecology,Conservation+Ecology,0,Closed,ES/S011927/1,Fellowship
AE63480E-6C03-439A-99F3-2BBCEC64D6A5,"Econ, Pol & Env Anthropology",Econ%2C+Pol+%26+Env+Anthropology,0,Closed,ES/S011927/1,Fellowship
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,Social+Anthropology,0,Closed,ES/S011927/1,Fellowship
41593421-CFAC-411D-94A7-E144022B0E6D,Artificial Intelligence,Artificial+Intelligence,0,Closed,ES/S011935/1,Fellowship
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/S011935/1,Fellowship
5BAFFA07-4055-4FE0-BE2D-FF47ECC4B6BF,Politics,Politics,0,Closed,ES/S011935/1,Fellowship
7A153974-B803-439F-95AD-724028C45340,Security Studies,Security+Studies,0,Closed,ES/S011935/1,Fellowship
46FB536B-9B51-49F1-B2DF-5A14789705F2,Human Resource Management,Human+Resource+Management,0,Closed,ES/S012729/1,Research Grant
50992D59-4D34-4EAD-9A21-B3ADAF426DA1,Industrial Organisation (R&D),Industrial+Organisation+%28R%26D%29,0,Closed,ES/S012729/1,Research Grant
249FA81B-498A-424B-9C57-C9BC20E4F688,Macroeconomics,Macroeconomics,0,Closed,ES/S012729/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,Management+%26+Business+Studies,0,Closed,ES/S012729/1,Research Grant
4FE4E471-D6BD-451C-B7BE-F13520DD3883,Organisational Studies,Organisational+Studies,0,Closed,ES/S012729/1,Research Grant
8D5E20EB-F470-4A70-9B72-5D68D7AFB1EB,"Nat Resources, Env & Rural Dev",Nat+Resources%2C+Env+%26+Rural+Dev,0,Closed,ES/S012974/1,Research Grant
9FC0ED75-DE3F-405C-942B-631C356746EB,Political Geography,Political+Geography,0,Closed,ES/S012974/1,Research Grant
24C2FD61-D899-497D-8F52-D8C590EAD745,Child Psychology,Child+Psychology,0,Closed,ES/S012990/1,Research Grant
9A6079E0-357B-44DA-80F9-C5953586BD0C,Developmental psychology,Developmental+psychology,0,Closed,ES/S012990/1,Research Grant
0AD041FC-DCB2-46BB-B9CC-ADDFF2FA5E17,Human-Computer Interactions,Human-Computer+Interactions,0,Closed,ES/S013008/1,Research Grant
2968C870-0FF4-4AE9-A670-9B0161C83B37,New Media/Web-Based Studies,New+Media%2FWeb-Based+Studies,0,Closed,ES/S013008/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,Science+and+Technology+Studies,0,Closed,ES/S013008/1,Research Grant
62F4842F-55F4-41C6-A77A-572005E91429,Community Art inc A & H,Community+Art+inc+A+%26+H,0,Closed,ES/S013105/1,Research Grant
78369800-A95E-49BC-94E7-8659E5C2EFEF,Geography and Development,Geography+and+Development,0,Closed,ES/S013105/1,Research Grant
8D5E20EB-F470-4A70-9B72-5D68D7AFB1EB,"Nat Resources, Env & Rural Dev",Nat+Resources%2C+Env+%26+Rural+Dev,0,Closed,ES/S013105/1,Research Grant
15FF42B9-E8E0-4428-BAF1-5EBBA88C2D38,Rural Geography,Rural+Geography,0,Closed,ES/S013105/1,Research Grant
AF20B57E-E40B-45BC-85C8-DDC6F4777697,Spatial Planning,Spatial+Planning,0,Closed,ES/S013105/1,Research Grant
FC4405D9-8A0D-41F9-B71A-A19C9CD0AEFA,Ethnicity,Ethnicity,0,Closed,ES/S013121/1,Research Grant
F7EEE6CD-E283-4BAB-BA5E-70B4B0F1F1A6,Political Science,Political+Science,0,Closed,ES/S013121/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/S013121/1,Research Grant
56C9394E-9F52-4433-9619-6A14493473A8,Social Psychology,Social+Psychology,0,Closed,ES/S013121/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/S013121/1,Research Grant
8E63C4A9-31AC-4950-BF4C-643F945B707F,Asian & Middle Eastern Studies,Asian+%26+Middle+Eastern+Studies,0,Closed,ES/S013237/1,Research Grant
ACF80B6E-2900-42FE-9B9B-C84E295EA0AC,Cultural History,Cultural+History,0,Closed,ES/S013237/1,Research Grant
DCE73056-5E3D-4976-B573-234E5FF4D633,Economic & Social History,Economic+%26+Social+History,0,Closed,ES/S013237/1,Research Grant
AD75E543-5F70-43C2-A40D-4452373465C4,Heritage Management,Heritage+Management,0,Closed,ES/S013237/1,Research Grant
51073B72-B972-4034-A0A1-87A6B0DCD198,Museum & Gallery Studies,Museum+%26+Gallery+Studies,0,Closed,ES/S013237/1,Research Grant
F6DEB3C9-18A0-4A06-87C5-8C347DF98C60,Environmental Geography,Environmental+Geography,0,Closed,ES/S013296/1,Research Grant
F6DEB3C9-18A0-4A06-87C5-8C347DF98C60,Environmental Geography,Environmental+Geography,0,Closed,ES/S013296/2,Research Grant
8E63C4A9-31AC-4950-BF4C-643F945B707F,Asian & Middle Eastern Studies,Asian+%26+Middle+Eastern+Studies,0,Closed,ES/S01330X/1,Research Grant
E5E4CBFA-1AC0-405D-A6EC-46A5C0B6704F,History of Sci./Med./Technol.,History+of+Sci.%2FMed.%2FTechnol.,0,Closed,ES/S01330X/1,Research Grant
A8785A44-DFE5-4A95-99D0-1A49582F1688,Demography (General),Demography+%28General%29,0,Closed,ES/S013539/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/S013539/1,Research Grant
EE4457DB-92A3-44EA-8D5F-77013CC107E0,Climate & Climate Change,Climate+%26+Climate+Change,0,Closed,ES/S013547/1,Research Grant
AECBB1F8-45A7-48B4-9FBB-31FE4206AA69,Urban & Land Management,Urban+%26+Land+Management,0,Closed,ES/S013547/1,Research Grant
648B790C-8CC1-40BA-B713-BF27B871D211,Urban Design,Urban+Design,0,Closed,ES/S013547/1,Research Grant
19CA55B7-20B0-41C2-825B-06F2387EB8B9,Urban Geography,Urban+Geography,0,Closed,ES/S013547/1,Research Grant
E5E4CBFA-1AC0-405D-A6EC-46A5C0B6704F,History of Sci./Med./Technol.,History+of+Sci.%2FMed.%2FTechnol.,0,Closed,ES/S013601/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,Science+and+Technology+Studies,0,Closed,ES/S013601/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,Development+studies,0,Closed,ES/S013636/1,Research Grant
8D5E20EB-F470-4A70-9B72-5D68D7AFB1EB,"Nat Resources, Env & Rural Dev",Nat+Resources%2C+Env+%26+Rural+Dev,0,Closed,ES/S013636/1,Research Grant
F354373F-6BF5-4763-845E-4A4681AE3A8F,Sociology and Development,Sociology+and+Development,0,Closed,ES/S013636/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/S013644/1,Research Grant
33A50DE3-0023-4F8B-810C-F0B929F9218F,Womens and Gender Studies,Womens+and+Gender+Studies,0,Closed,ES/S013644/1,Research Grant
BC807E7B-C08E-46F6-9E44-E65554CFBA4B,Applied Linguistics,Applied+Linguistics,0,Closed,ES/S013679/1,Research Grant
C7FE57A9-0C24-4DF0-8677-7EB2936B755F,Corpus Linguistics,Corpus+Linguistics,0,Closed,ES/S013679/1,Research Grant
4685997F-6C82-4108-9425-1593E206E9F2,Language Acquisition,Language+Acquisition,0,Closed,ES/S013679/1,Research Grant
7B8CEF0E-4DA8-4D0E-812A-5B92663E5EB9,Psycholinguistics,Psycholinguistics,0,Closed,ES/S013679/1,Research Grant
A8785A44-DFE5-4A95-99D0-1A49582F1688,Demography (General),Demography+%28General%29,0,Closed,ES/S013717/1,Research Grant
743BED39-2B13-4A4A-A6DA-806AA3D5A4E7,Demography/Pop Geography,Demography%2FPop+Geography,0,Closed,ES/S013717/1,Research Grant
648B790C-8CC1-40BA-B713-BF27B871D211,Urban Design,Urban+Design,0,Closed,ES/S013717/1,Research Grant
19CA55B7-20B0-41C2-825B-06F2387EB8B9,Urban Geography,Urban+Geography,0,Closed,ES/S013717/1,Research Grant
4E9565D3-0753-4FDB-9DCF-1CFF2C985313,Urbanisation,Urbanisation,0,Closed,ES/S013717/1,Research Grant
1AB3F721-B2D1-4875-A568-E7F49B4465E9,Social Geography,Social+Geography,0,Closed,ES/S013776/1,Research Grant
5BBFA0D5-A9F8-43BE-A2A4-2C369538B45F,Stratification,Stratification,0,Closed,ES/S013776/1,Research Grant
1AB3F721-B2D1-4875-A568-E7F49B4465E9,Social Geography,Social+Geography,0,Closed,ES/S013792/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/S013792/1,Research Grant
56C9394E-9F52-4433-9619-6A14493473A8,Social Psychology,Social+Psychology,0,Closed,ES/S013792/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/S013792/1,Research Grant
F354373F-6BF5-4763-845E-4A4681AE3A8F,Sociology and Development,Sociology+and+Development,0,Closed,ES/S013792/1,Research Grant
E844174D-6A1C-4D2D-8F24-57698F7DA353,Environmental planning,Environmental+planning,0,Closed,ES/S013806/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,Science+and+Technology+Studies,0,Closed,ES/S013806/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,Social+Anthropology,0,Closed,ES/S013806/1,Research Grant
0A51EF84-2B22-45D2-B583-F65878427D68,Gerontology,Gerontology,0,Closed,ES/S013830/1,Research Grant
DA22549B-026D-41FC-9204-F0CC6913B24D,Health Psychology,Health+Psychology,0,Closed,ES/S013830/1,Research Grant
E48C802F-8897-4353-910A-09D09331BB82,Medical science & disease,Medical+science+%26+disease,0,Closed,ES/S013830/1,Research Grant
3C193D18-12BD-4B15-8347-037BA623E0FF,Mental Health,Mental+Health,0,Closed,ES/S013830/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,Psychology,0,Closed,ES/S013830/1,Research Grant
5BECA85F-CCD1-43D9-9B33-FFDFF6377498,Med Soc/Soc Health & Illness,Med+Soc%2FSoc+Health+%26+Illness,0,Closed,ES/S013865/1,Research Grant
E24DFBD1-65CA-4C0A-ABA6-58F8F129200B,Ethics,Ethics,0,Closed,ES/S013873/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,Science+and+Technology+Studies,0,Closed,ES/S013873/1,Research Grant
B75590D5-E385-45F1-B6D0-CC3EDEFDE67D,Socio Legal Studies,Socio+Legal+Studies,0,Closed,ES/S013873/1,Research Grant
5BECA85F-CCD1-43D9-9B33-FFDFF6377498,Med Soc/Soc Health & Illness,Med+Soc%2FSoc+Health+%26+Illness,0,Closed,ES/S013903/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/S013903/1,Research Grant
E420B429-253A-4597-91E9-199D86682755,Social Theory,Social+Theory,0,Closed,ES/S013903/1,Research Grant
B5BE8F24-714F-40A1-A916-173CBD85A2E5,Human Rights,Human+Rights,0,Closed,ES/S014063/1,Research Grant
319D6F57-4306-40E8-9F0A-84D514AAF7FC,Imperial/Colonial History,Imperial%2FColonial+History,0,Closed,ES/S014063/1,Research Grant
EC0E734E-D9A1-463E-AB7A-CCB02E877E10,International Law,International+Law,0,Closed,ES/S014063/1,Research Grant
CB13D4DA-F283-46AB-8BD6-B86DAEB82726,Jurisprudence/Legal Philosophy,Jurisprudence%2FLegal+Philosophy,0,Closed,ES/S014063/1,Research Grant
10601309-838E-4D0F-A4EE-B765E0CB1A81,Public Law,Public+Law,0,Closed,ES/S014063/1,Research Grant
82C70E72-2209-4A44-A192-A9AACE9E06C2,Design Processes,Design+Processes,0,Closed,ES/S01408X/1,Research Grant
7A6348FE-CF33-4F09-B4DA-BA731821F803,Product Design,Product+Design,0,Closed,ES/S01408X/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/S01408X/1,Research Grant
AF20B57E-E40B-45BC-85C8-DDC6F4777697,Spatial Planning,Spatial+Planning,0,Closed,ES/S01408X/1,Research Grant
82C70E72-2209-4A44-A192-A9AACE9E06C2,Design Processes,Design+Processes,0,Closed,ES/S014136/1,Research Grant
56E563D3-2614-496C-AD1F-9841F4388401,Digital Art & Design,Digital+Art+%26+Design,0,Closed,ES/S014136/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,Education,0,Closed,ES/S014136/1,Research Grant
2093C2F8-C10A-40EE-A71D-387F3BA92968,Kinship Health & relatedness,Kinship+Health+%26+relatedness,0,Closed,ES/S014209/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/S014209/1,Research Grant
13B8FF54-243A-4AFA-9EE2-F6869124F305,Social Work with Adults,Social+Work+with+Adults,0,Closed,ES/S014209/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/S014209/1,Research Grant
CB259E50-E91D-4DCD-A395-BF252E8692B8,Criminology,Criminology,0,Closed,ES/S014268/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,Social+Policy,0,Closed,ES/S014268/1,Research Grant
34457363-5AFA-40BF-BBA6-71DB708DF181,Curriculum areas,Curriculum+areas,0,Closed,ES/S014292/1,Research Grant
794345CD-A1D5-4984-ADDD-088BCF41822F,Agricultural systems,Agricultural+systems,0,Closed,ES/S014357/1,Research Grant
8E63C4A9-31AC-4950-BF4C-643F945B707F,Asian & Middle Eastern Studies,Asian+%26+Middle+Eastern+Studies,0,Closed,ES/S014357/1,Research Grant
743BED39-2B13-4A4A-A6DA-806AA3D5A4E7,Demography/Pop Geography,Demography%2FPop+Geography,0,Closed,ES/S014357/1,Research Grant
15FF42B9-E8E0-4428-BAF1-5EBBA88C2D38,Rural Geography,Rural+Geography,0,Closed,ES/S014357/1,Research Grant
1AB3F721-B2D1-4875-A568-E7F49B4465E9,Social Geography,Social+Geography,0,Closed,ES/S014357/1,Research Grant
B6F2E89E-46FA-4084-B88C-26D28FC989C6,Common Law inc. Commercial Law,Common+Law+inc.+Commercial+Law,0,Closed,ES/S014365/1,Research Grant
9A4CA3E5-9CDA-4B38-9C9E-5F8023D4603E,EU Law,EU+Law,0,Closed,ES/S014365/1,Research Grant
EC0E734E-D9A1-463E-AB7A-CCB02E877E10,International Law,International+Law,0,Closed,ES/S014365/1,Research Grant
84FAE587-7A8D-4EE4-9939-EE9AFF202021,Law Regulated By Statute,Law+Regulated+By+Statute,0,Closed,ES/S014365/1,Research Grant
B75590D5-E385-45F1-B6D0-CC3EDEFDE67D,Socio Legal Studies,Socio+Legal+Studies,0,Closed,ES/S014365/1,Research Grant
BC807E7B-C08E-46F6-9E44-E65554CFBA4B,Applied Linguistics,Applied+Linguistics,0,Closed,ES/S014446/1,Research Grant
0AD041FC-DCB2-46BB-B9CC-ADDFF2FA5E17,Human-Computer Interactions,Human-Computer+Interactions,0,Closed,ES/S014446/1,Research Grant
80A9D6C5-792D-4DD9-9138-BEC1BB556AA9,Technology and method dev,Technology+and+method+dev,0,Closed,ES/S014446/1,Research Grant
F58B1665-2CA2-473F-9805-357FD6CC4529,Construction Ops & Management,Construction+Ops+%26+Management,0,Closed,ES/S014489/1,Research Grant
9BE2E53E-4358-4EDC-9E31-723C873EE26A,Labour economics,Labour+economics,0,Closed,ES/S015116/1,Research Grant
5BECA85F-CCD1-43D9-9B33-FFDFF6377498,Med Soc/Soc Health & Illness,Med+Soc%2FSoc+Health+%26+Illness,0,Closed,ES/S015116/1,Research Grant
63F3D26F-05D5-477D-9F77-C6C8AC47C7DD,Research approaches,Research+approaches,0,Closed,ES/S015116/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/S015116/1,Research Grant
189E1F60-BF95-405D-A6F0-62BBD78E2DD5,Survey & Monitoring,Survey+%26+Monitoring,0,Closed,ES/S015116/1,Research Grant
FFAA021A-6F31-43D9-8517-EA79D1E71F54,Energy - Conventional,Energy+-+Conventional,0,Closed,ES/S015124/1,Research Grant
BE7CEC14-3FA2-49BC-89EE-062447C269C1,Energy Efficiency,Energy+Efficiency,0,Closed,ES/S015124/1,Research Grant
97AD4D1C-4499-4C7E-AF8A-FE9EFE56E306,Energy Storage,Energy+Storage,0,Closed,ES/S015124/1,Research Grant
249FA81B-498A-424B-9C57-C9BC20E4F688,Macroeconomics,Macroeconomics,0,Closed,ES/S015124/1,Research Grant
3614E731-921D-47D6-B457-68349FE3818C,Sustainable Energy Networks,Sustainable+Energy+Networks,0,Closed,ES/S015124/1,Research Grant
12FC01EE-4952-4AE4-883A-D3E83A89C5C6,Digital Signal Processing,Digital+Signal+Processing,0,Closed,ES/S016279/1,Research Grant
544E9837-9640-4AAB-93EB-416962206DD9,Education and School,Education+and+School,0,Closed,ES/S016279/1,Research Grant
699D8438-2A43-4BCF-B1A4-6240ED82CEEE,Human Communication in ICT,Human+Communication+in+ICT,0,Closed,ES/S016279/1,Research Grant
548B6279-0479-4E80-BC7C-3E5308CF61BF,Psychology of Education,Psychology+of+Education,0,Closed,ES/S016279/1,Research Grant
743BED39-2B13-4A4A-A6DA-806AA3D5A4E7,Demography/Pop Geography,Demography%2FPop+Geography,0,Closed,ES/S016422/1,Research Grant
5BBFA0D5-A9F8-43BE-A2A4-2C369538B45F,Stratification,Stratification,0,Closed,ES/S016422/1,Research Grant
19CA55B7-20B0-41C2-825B-06F2387EB8B9,Urban Geography,Urban+Geography,0,Closed,ES/S016422/1,Research Grant
9B2F1F6E-2F07-4F8E-A221-DFB5E1C9FB9E,Edu Sociocloy/Sociology of Edu,Edu+Sociocloy%2FSociology+of+Edu,0,Closed,ES/S01652X/1,Research Grant
D2DE952A-D3A4-42AA-B3D0-37E979EBA723,Sociology of Education,Sociology+of+Education,0,Closed,ES/S01652X/1,Research Grant
33A50DE3-0023-4F8B-810C-F0B929F9218F,Womens and Gender Studies,Womens+and+Gender+Studies,0,Closed,ES/S01652X/1,Research Grant
0CCE05F7-E409-4D0C-B074-FE53B9DCFB6F,Biomedical sciences,Biomedical+sciences,0,Closed,ES/S016651/1,Research Grant
A8785A44-DFE5-4A95-99D0-1A49582F1688,Demography (General),Demography+%28General%29,0,Closed,ES/S016651/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,Economics,0,Closed,ES/S016651/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,Sociology,0,Closed,ES/S016651/1,Research Grant
63F3D26F-05D5-477D-9F77-C6C8AC47C7DD,Research approaches,Research+approaches,0,Closed,ES/S016732/1,Research Grant
189E1F60-BF95-405D-A6F0-62BBD78E2DD5,Survey & Monitoring,Survey+%26+Monitoring,0,Closed,ES/S016732/1,Research Grant
3493671D-A4CF-4197-90A7-3CCFBE1C0627,Tools for the biosciences,Tools+for+the+biosciences,0,Closed,ES/S016732/1,Research Grant
FA4A8455-3074-48A4-B0CD-5B85D94B79F5,eScience,eScience,0,Closed,ES/S016732/1,Research Grant
D05BC2E0-0345-4A3F-8C3F-775BC42A0819,Unclassified,Unclassified,-,Closed,ES/S501281/1,Research Grant
D05BC2E0-0345-4A3F-8C3F-775BC42A0819,Unclassified,Unclassified,-,Closed,ES/S501293/1,Research Grant
D05BC2E0-0345-4A3F-8C3F-775BC42A0819,Unclassified,Unclassified,-,Closed,ES/S50130X/1,Research Grant
