id,text,percentage,encodedText,encodedTest,status,grantReference,grantCategory
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M007219/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Closed,ES/M007219/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M007219/1,Research Grant
DB058E35-DBAD-4B21-B030-5C3C78825B11,Area Studies,0,Area+Studies,-,Closed,ES/M007235/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M007235/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Closed,ES/M007235/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Closed,ES/M007251/1,Research Grant
4511FB20-8392-418E-809D-7701FACC03C9,Law & legal studies,0,Law+%26+legal+studies,-,Closed,ES/M007324/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M007324/1,Research Grant
4511FB20-8392-418E-809D-7701FACC03C9,Law & legal studies,0,Law+%26+legal+studies,-,Closed,ES/M007324/2,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M007324/2,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M007367/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Closed,ES/M007367/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Closed,ES/M007367/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M007367/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Closed,ES/M007421/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Closed,ES/M007537/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Closed,ES/M007626/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,0,Science+and+Technology+Studies,-,Closed,ES/M007626/1,Research Grant
B94A2498-60DA-4055-A957-686B6CB42654,Linguistics,0,Linguistics,-,Closed,ES/M008339/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Closed,ES/M008339/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Closed,ES/M008339/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M008339/1,Research Grant
608431EA-925E-44D8-A1E2-8C24B4768085,Design,0,Design,-,Closed,ES/M008398/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,0,Science+and+Technology+Studies,-,Closed,ES/M008398/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Closed,ES/M008398/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M008398/1,Research Grant
DB058E35-DBAD-4B21-B030-5C3C78825B11,Area Studies,0,Area+Studies,-,Closed,ES/M008436/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M008436/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Closed,ES/M008436/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M008444/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Closed,ES/M008444/1,Research Grant
E844174D-6A1C-4D2D-8F24-57698F7DA353,Environmental planning,0,Environmental+planning,-,Closed,ES/M008444/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M008444/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Closed,ES/M008460/1,Research Grant
AEB7EC61-1574-4583-8B00-BD32275F29A6,Complexity Science,0,Complexity+Science,-,Closed,ES/M008495/1,Research Grant
608431EA-925E-44D8-A1E2-8C24B4768085,Design,0,Design,-,Closed,ES/M008495/1,Research Grant
EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,Info. & commun. Technol.,0,Info.+%26+commun.+Technol.,-,Closed,ES/M008495/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Closed,ES/M008495/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Closed,ES/M008509/1,Research Grant
4511FB20-8392-418E-809D-7701FACC03C9,Law & legal studies,0,Law+%26+legal+studies,-,Closed,ES/M008541/1,Research Grant
ACFABADE-E54A-4FC7-B9F5-259A19D97CDB,Social Work,0,Social+Work,-,Closed,ES/M008541/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Closed,ES/M008584/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Closed,ES/M008584/1,Research Grant
455F5D87-6317-4EF0-9D74-72B5D9BD6375,Food science & nutrition,0,Food+science+%26+nutrition,-,Closed,ES/M008584/1,Research Grant
6723A70B-A523-40AB-9740-B6AD2A0677B7,Medical & health interface,0,Medical+%26+health+interface,-,Closed,ES/M008584/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M008584/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Closed,ES/M008592/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M008592/1,Research Grant
6723A70B-A523-40AB-9740-B6AD2A0677B7,Medical & health interface,0,Medical+%26+health+interface,-,Closed,ES/M008592/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Closed,ES/M008592/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M008592/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Closed,ES/M008622/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Closed,ES/M008622/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Closed,ES/M008665/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Closed,ES/M008665/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M008665/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Closed,ES/M008665/2,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Closed,ES/M008665/2,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M008665/2,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Closed,ES/M008673/1,Research Grant
B94A2498-60DA-4055-A957-686B6CB42654,Linguistics,0,Linguistics,-,Closed,ES/M008703/1,Research Grant
EE4457DB-92A3-44EA-8D5F-77013CC107E0,Climate & Climate Change,0,Climate+%26+Climate+Change,-,Closed,ES/M008711/1,Research Grant
E844174D-6A1C-4D2D-8F24-57698F7DA353,Environmental planning,0,Environmental+planning,-,Closed,ES/M008711/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M008711/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M008789/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M008789/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Closed,ES/M008789/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Closed,ES/M008800/1,Research Grant
4511FB20-8392-418E-809D-7701FACC03C9,Law & legal studies,0,Law+%26+legal+studies,-,Closed,ES/M008819/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M008908/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M008932/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M008932/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Closed,ES/M008932/1,Research Grant
DB058E35-DBAD-4B21-B030-5C3C78825B11,Area Studies,0,Area+Studies,-,Closed,ES/M009041/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M009041/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M009041/1,Research Grant
DB058E35-DBAD-4B21-B030-5C3C78825B11,Area Studies,0,Area+Studies,-,Closed,ES/M009076/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M009076/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M009076/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M009114/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Closed,ES/M009114/1,Research Grant
DB058E35-DBAD-4B21-B030-5C3C78825B11,Area Studies,0,Area+Studies,-,Closed,ES/M009130/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M009130/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Closed,ES/M009130/1,Research Grant
6723A70B-A523-40AB-9740-B6AD2A0677B7,Medical & health interface,0,Medical+%26+health+interface,-,Closed,ES/M00919X/1,Research Grant
48D25546-6ADF-479A-8877-478CCDB1DC1F,Animal Science,0,Animal+Science,-,Closed,ES/M009203/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M009203/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,0,Science+and+Technology+Studies,-,Closed,ES/M009203/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,0,Social+Anthropology,-,Closed,ES/M009203/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Closed,ES/M009211/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Closed,ES/M009254/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M009343/1,Research Grant
4511FB20-8392-418E-809D-7701FACC03C9,Law & legal studies,0,Law+%26+legal+studies,-,Closed,ES/M009343/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Closed,ES/M009343/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M009351/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M009408/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M009408/1,Research Grant
EE4457DB-92A3-44EA-8D5F-77013CC107E0,Climate & Climate Change,0,Climate+%26+Climate+Change,-,Closed,ES/M009505/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Closed,ES/M009505/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,0,Science+and+Technology+Studies,-,Closed,ES/M009505/1,Research Grant
4511FB20-8392-418E-809D-7701FACC03C9,Law & legal studies,0,Law+%26+legal+studies,-,Closed,ES/M00953X/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Closed,ES/M00953X/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Closed,ES/M00967X/1,Research Grant
B94A2498-60DA-4055-A957-686B6CB42654,Linguistics,0,Linguistics,-,Closed,ES/M00967X/1,Research Grant
541CDC75-F361-4961-9EFE-34B2C8ACE947,History,0,History,-,Closed,ES/M009750/1,Research Grant
4511FB20-8392-418E-809D-7701FACC03C9,Law & legal studies,0,Law+%26+legal+studies,-,Closed,ES/M009750/1,Research Grant
ACFABADE-E54A-4FC7-B9F5-259A19D97CDB,Social Work,0,Social+Work,-,Closed,ES/M009750/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M009750/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Closed,ES/M009890/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Closed,ES/M009998/1,Research Grant
F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,Energy,0,Energy,-,Closed,ES/M010007/1,Research Grant
E844174D-6A1C-4D2D-8F24-57698F7DA353,Environmental planning,0,Environmental+planning,-,Closed,ES/M010007/1,Research Grant
4511FB20-8392-418E-809D-7701FACC03C9,Law & legal studies,0,Law+%26+legal+studies,-,Closed,ES/M010007/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,0,Science+and+Technology+Studies,-,Closed,ES/M010007/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Closed,ES/M010015/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M010031/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M010058/1,Research Grant
EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,Info. & commun. Technol.,0,Info.+%26+commun.+Technol.,-,Closed,ES/M010058/1,Research Grant
E844174D-6A1C-4D2D-8F24-57698F7DA353,Environmental planning,0,Environmental+planning,-,Closed,ES/M010074/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M010074/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M010074/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Closed,ES/M010082/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Closed,ES/M010082/1,Research Grant
4511FB20-8392-418E-809D-7701FACC03C9,Law & legal studies,0,Law+%26+legal+studies,-,Closed,ES/M010090/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Closed,ES/M010090/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Closed,ES/M010147/1,Research Grant
EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,Info. & commun. Technol.,0,Info.+%26+commun.+Technol.,-,Closed,ES/M010295/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Closed,ES/M010295/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M010295/1,Research Grant
FB535BD0-E265-4C0A-8532-32DCB83A3951,"Tools, technologies & methods",0,Tools%2C+technologies+%26+methods,-,Closed,ES/M010295/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Closed,ES/M010309/1,Research Grant
C23BE70F-1EF6-4CC7-88B0-841CB18DD875,Genetics & development,0,Genetics+%26+development,-,Closed,ES/M010317/1,Research Grant
6723A70B-A523-40AB-9740-B6AD2A0677B7,Medical & health interface,0,Medical+%26+health+interface,-,Closed,ES/M010317/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Closed,ES/M010341/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M010341/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Closed,ES/M010341/1,Research Grant
772CD758-53CD-407F-9B2C-F2B861E86155,Mechanical Engineering,0,Mechanical+Engineering,-,Closed,ES/M010341/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Closed,ES/M010341/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M010392/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Closed,ES/M010392/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Closed,ES/M010392/1,Research Grant
EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,Info. & commun. Technol.,0,Info.+%26+commun.+Technol.,-,Closed,ES/M010422/1,Research Grant
4511FB20-8392-418E-809D-7701FACC03C9,Law & legal studies,0,Law+%26+legal+studies,-,Closed,ES/M010422/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Closed,ES/M010422/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Closed,ES/M010465/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Closed,ES/M010465/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M010465/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Closed,ES/M01066X/1,Research Grant
6723A70B-A523-40AB-9740-B6AD2A0677B7,Medical & health interface,0,Medical+%26+health+interface,-,Closed,ES/M010732/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,0,Science+and+Technology+Studies,-,Closed,ES/M010732/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M010732/1,Research Grant
FB535BD0-E265-4C0A-8532-32DCB83A3951,"Tools, technologies & methods",0,Tools%2C+technologies+%26+methods,-,Closed,ES/M010732/1,Research Grant
4A856E02-8C94-4981-B572-E381EEB60DD2,Media,0,Media,-,Closed,ES/M010775/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Closed,ES/M010775/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M010775/1,Research Grant
FB535BD0-E265-4C0A-8532-32DCB83A3951,"Tools, technologies & methods",0,Tools%2C+technologies+%26+methods,-,Closed,ES/M010775/1,Research Grant
B94A2498-60DA-4055-A957-686B6CB42654,Linguistics,0,Linguistics,-,Closed,ES/M010783/1,Research Grant
DEA11FBC-BEED-4EDD-890B-97D728462D26,Mathematical sciences,0,Mathematical+sciences,-,Closed,ES/M010783/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M010783/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Closed,ES/M010856/1,Research Grant
541CDC75-F361-4961-9EFE-34B2C8ACE947,History,0,History,-,Closed,ES/M010953/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M010953/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Closed,ES/M010953/1,Research Grant
E844174D-6A1C-4D2D-8F24-57698F7DA353,Environmental planning,0,Environmental+planning,-,Closed,ES/M010996/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M010996/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,0,Science+and+Technology+Studies,-,Closed,ES/M010996/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Closed,ES/M010996/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M010996/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Closed,ES/M011038/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M011038/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Closed,ES/M011038/1,Research Grant
ACFABADE-E54A-4FC7-B9F5-259A19D97CDB,Social Work,0,Social+Work,-,Closed,ES/M011038/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M011038/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M011046/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M011046/1,Research Grant
6AECCE8F-D1A3-43C8-B6DC-7B2289BE3CBF,Archaeology,0,Archaeology,-,Closed,ES/M011054/1,Research Grant
DB058E35-DBAD-4B21-B030-5C3C78825B11,Area Studies,0,Area+Studies,-,Closed,ES/M011054/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,0,Social+Anthropology,-,Closed,ES/M011054/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Closed,ES/M011127/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M011291/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,0,Social+Anthropology,-,Closed,ES/M011291/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M011291/1,Research Grant
4511FB20-8392-418E-809D-7701FACC03C9,Law & legal studies,0,Law+%26+legal+studies,-,Closed,ES/M011321/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Closed,ES/M011321/1,Research Grant
062860E1-C81F-4028-9095-19A5E6455C70,Languages & Literature,0,Languages+%26+Literature,-,Closed,ES/M011348/1,Research Grant
B94A2498-60DA-4055-A957-686B6CB42654,Linguistics,0,Linguistics,-,Closed,ES/M011348/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Closed,ES/M01147X/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Closed,ES/M01147X/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Closed,ES/M011488/1,Research Grant
EE4457DB-92A3-44EA-8D5F-77013CC107E0,Climate & Climate Change,0,Climate+%26+Climate+Change,-,Closed,ES/M011542/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M011542/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M011542/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Closed,ES/M011542/1,Research Grant
B94A2498-60DA-4055-A957-686B6CB42654,Linguistics,0,Linguistics,-,Closed,ES/M011569/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Closed,ES/M011569/1,Research Grant
6E910789-6B8D-4B73-B5B0-F3156942B558,Geosciences,0,Geosciences,-,Closed,ES/M011577/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Closed,ES/M011577/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Closed,ES/M011577/1,Research Grant
DB058E35-DBAD-4B21-B030-5C3C78825B11,Area Studies,0,Area+Studies,-,Closed,ES/M011593/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M011593/1,Research Grant
E844174D-6A1C-4D2D-8F24-57698F7DA353,Environmental planning,0,Environmental+planning,-,Closed,ES/M011593/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Closed,ES/M011593/1,Research Grant
825466D8-66F3-4ABB-A62C-357225C4B154,Terrest. & freshwater environ.,0,Terrest.+%26+freshwater+environ.,-,Closed,ES/M011593/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M011607/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Closed,ES/M011607/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Closed,ES/M011607/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M011615/1,Research Grant
E844174D-6A1C-4D2D-8F24-57698F7DA353,Environmental planning,0,Environmental+planning,-,Closed,ES/M011615/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Closed,ES/M011615/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Closed,ES/M011615/1,Research Grant
972C8509-5001-4523-9E10-7FA67E2F2E69,Visual arts,0,Visual+arts,-,Closed,ES/M011615/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Closed,ES/M011615/2,Research Grant
E844174D-6A1C-4D2D-8F24-57698F7DA353,Environmental planning,0,Environmental+planning,-,Closed,ES/M011615/2,Research Grant
